link_id,from_node_id,to_node_id,dir_flag,length,lanes,capacity,free_speed,toll,link_type,allowed_uses,VDF_alpha,VDF_beta,VDF_plf,ref_volume,ref_cost,VDF_fftt,geometry
136,136,682,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,6391.220000000023,13.119813223180225,0.0,"LINESTRING (-88.00775451285661 41.92793167206498, -87.99584901320698 41.936933898291194)"
137,137,683,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,2348.409999999989,13.119813223180225,0.0,"LINESTRING (-88.1744315079514 41.87931965044342, -88.16252600830177 41.888321876669636)"
138,138,684,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,1466.5899999999892,13.119813223180225,0.0,"LINESTRING (-88.2315779062696 41.87931965044342, -88.21967240661998 41.888321876669636)"
139,139,685,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,1631.5400000000154,13.119813223180225,0.0,"LINESTRING (-88.17562205791636 41.837909409802826, -88.16371655826673 41.84691163602904)"
140,140,686,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,1097.2300000000614,13.119813223180225,0.0,"LINESTRING (-88.23038735630465 41.83610896455758, -88.21848185665502 41.8451111907838)"
141,141,687,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,5293.439999999988,13.119813223180225,0.0,"LINESTRING (-88.06132926127992 41.88382076355653, -88.0494237616303 41.89282298978274)"
142,142,688,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,5106.12999999999,13.119813223180225,0.0,"LINESTRING (-88.11609455966821 41.882020318311284, -88.10418906001858 41.8910225445375)"
143,143,689,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,4074.250000000029,13.119813223180225,0.0,"LINESTRING (-88.06132926127992 41.84061007767069, -88.0494237616303 41.849612303896905)"
144,144,690,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,3079.5599999999904,13.119813223180225,0.0,"LINESTRING (-88.11609455966821 41.837909409802826, -88.10418906001858 41.84691163602904)"
145,145,691,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,7191.34000000004,13.119813223180225,0.0,"LINESTRING (-87.95060811453838 41.88652143142439, -87.93870261488875 41.89552365765061)"
146,146,692,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,6930.250000000044,13.119813223180225,0.0,"LINESTRING (-88.00418286296171 41.88382076355653, -87.99227736331208 41.89282298978274)"
147,147,693,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,6262.200000000026,13.119813223180225,0.0,"LINESTRING (-87.9470364646435 41.841510300293315, -87.93513096499387 41.85051252651953)"
148,148,694,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,6643.950000000019,13.119813223180225,0.0,"LINESTRING (-88.00537341292667 41.84061007767069, -87.99346791327704 41.849612303896905)"
149,149,695,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,4165.680000000051,13.119813223180225,0.0,"LINESTRING (-88.1744315079514 41.79289827867175, -88.16252600830177 41.801900504897965)"
150,150,696,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,1467.5000000000146,13.119813223180225,0.0,"LINESTRING (-88.23276845623457 41.79289827867175, -88.22086295658494 41.801900504897965)"
151,151,697,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,1718.32999999998,13.119813223180225,0.0,"LINESTRING (-88.17324095798642 41.74968759278592, -88.16133545833681 41.75868981901213)"
152,152,698,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,2461.399999999936,13.119813223180225,0.0,"LINESTRING (-88.2315779062696 41.74788714754067, -88.21967240661998 41.75688937376689)"
153,153,699,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,4432.800000000025,13.119813223180225,0.0,"LINESTRING (-88.06013871131496 41.794698723916994, -88.04823321166533 41.80370095014321)"
154,154,700,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,5126.1199999999735,13.119813223180225,0.0,"LINESTRING (-88.11609455966821 41.794698723916994, -88.10418906001858 41.80370095014321)"
155,155,701,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,4469.100000000006,13.119813223180225,0.0,"LINESTRING (-88.05894816135 41.75238826065378, -88.04704266170037 41.761390486879996)"
156,156,702,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,4347.699999999975,13.119813223180225,0.0,"LINESTRING (-88.11490400970325 41.74968759278592, -88.10299851005362 41.75868981901213)"
157,157,703,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,5850.400000000016,13.119813223180225,0.0,"LINESTRING (-87.9470364646435 41.79649916916223, -87.93513096499387 41.805501395388454)"
158,158,704,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,6246.549999999952,13.119813223180225,0.0,"LINESTRING (-88.00299231299675 41.79649916916223, -87.99108681334712 41.805501395388454)"
159,159,705,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,4582.570000000036,13.119813223180225,0.0,"LINESTRING (-87.94465536471357 41.75598915114426, -87.93274986506394 41.76499137737048)"
160,160,706,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,5079.870000000046,13.119813223180225,0.0,"LINESTRING (-88.00180176303179 41.754188705899026, -87.98989626338216 41.76319093212524)"
161,161,707,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,1761.8000000000102,13.119813223180225,0.0,"LINESTRING (-87.97441911383764 41.71097802001319, -87.96251361418801 41.7199802462394)"
162,162,708,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,642.7000000000044,13.119813223180225,0.0,"LINESTRING (-88.52088154775556 42.11337753232502, -88.50897604810594 42.12237975855123)"
163,163,709,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,417.93000000004395,13.119813223180225,0.0,"LINESTRING (-88.40658875111913 42.11337753232502, -88.3946832514695 42.12237975855123)"
164,164,710,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,2482.8599999999788,13.119813223180225,0.0,"LINESTRING (-88.2637227553236 42.13408265264531, -88.25181725567397 42.14308487887153)"
165,165,711,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,461.77999999999156,13.119813223180225,0.0,"LINESTRING (-88.32086915364181 42.135883097890556, -88.3089636539922 42.14488532411677)"
166,166,712,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,2412.980000000025,13.119813223180225,0.0,"LINESTRING (-88.26253220535864 42.0917721893821, -88.25062670570901 42.10077441560831)"
167,167,713,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,1155.6199999999953,13.119813223180225,0.0,"LINESTRING (-88.32205970360678 42.09087196675948, -88.31015420395715 42.099874192985695)"
168,168,714,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,264.0400000000227,13.119813223180225,0.0,"LINESTRING (-88.53993034719497 42.02875660579859, -88.52802484754534 42.03775883202481)"
169,169,715,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,559.0900000000402,13.119813223180225,0.0,"LINESTRING (-88.42920920045343 42.02875660579859, -88.4173037008038 42.03775883202481)"
170,170,716,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,5259.080000000045,13.119813223180225,0.0,"LINESTRING (-88.28872430458782 42.048561503496266, -88.27681880493819 42.05756372972248)"
171,171,717,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,1094.689999999966,13.119813223180225,0.0,"LINESTRING (-88.34468015294107 42.04676105825102, -88.33277465329144 42.05576328447724)"
172,172,718,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,3031.330000000009,13.119813223180225,0.0,"LINESTRING (-88.28991485455278 42.00985193072354, -88.27800935490316 42.01885415694976)"
173,173,719,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,605.1100000000224,13.119813223180225,0.0,"LINESTRING (-88.34468015294107 42.00985193072354, -88.33277465329144 42.01885415694976)"
174,174,720,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,331.34000000001106,13.119813223180225,0.0,"LINESTRING (-88.53873979723001 41.943235456649546, -88.52683429758038 41.95223768287576)"
175,175,721,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,1238.6900000000023,13.119813223180225,0.0,"LINESTRING (-88.42920920045343 41.94503590189479, -88.4173037008038 41.954038128121006)"
176,176,722,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,808.6200000000172,13.119813223180225,0.0,"LINESTRING (-88.2863432046579 41.964840799592466, -88.27443770500827 41.97384302581868)"
177,177,723,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,420.73000000002503,13.119813223180225,0.0,"LINESTRING (-88.34468015294107 41.965741022215084, -88.33277465329144 41.9747432484413)"
178,178,724,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,2566.0300000000134,13.119813223180225,0.0,"LINESTRING (-88.28872430458782 41.92253033632925, -88.27681880493819 41.93153256255547)"
179,179,725,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,1755.869999999988,13.119813223180225,0.0,"LINESTRING (-88.3434896029761 41.91982966846139, -88.33158410332648 41.928831894687605)"
180,180,726,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,298.38999999998487,13.119813223180225,0.0,"LINESTRING (-88.53993034719497 41.85591386225526, -88.52802484754534 41.86491608848147)"
181,181,727,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,646.9699999999939,13.119813223180225,0.0,"LINESTRING (-88.42801865048847 41.85861453012312, -88.41611315083884 41.867616756349335)"
182,182,728,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,2277.00999999998,13.119813223180225,0.0,"LINESTRING (-88.28872430458782 41.878419427820795, -88.27681880493819 41.88742165404701)"
183,183,729,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,1200.8199999999488,13.119813223180225,0.0,"LINESTRING (-88.3434896029761 41.87661898257555, -88.33158410332648 41.885621208801766)"
184,184,730,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,1465.9299999999785,13.119813223180225,0.0,"LINESTRING (-88.28753375462286 41.83520874193496, -88.27562825497323 41.84421096816118)"
185,185,731,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,949.5799999999508,13.119813223180225,0.0,"LINESTRING (-88.34587070290604 41.83430851931234, -88.33396520325641 41.84331074553856)"
186,186,732,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,465.5200000000259,13.119813223180225,0.0,"LINESTRING (-88.53993034719497 41.769492490483586, -88.52802484754534 41.7784947167098)"
187,187,733,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,939.160000000069,13.119813223180225,0.0,"LINESTRING (-88.42682810052351 41.772193158351456, -88.41492260087388 41.78119538457767)"
188,188,734,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,3028.50999999998,13.119813223180225,0.0,"LINESTRING (-88.28753375462286 41.791097833426505, -88.27562825497323 41.80010005965272)"
189,189,735,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,3603.2399999999907,13.119813223180225,0.0,"LINESTRING (-88.34229905301115 41.79019761080389, -88.33039355336152 41.7991998370301)"
190,190,736,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,4935.73000000004,13.119813223180225,0.0,"LINESTRING (-88.28753375462286 41.74788714754067, -88.27562825497323 41.75688937376689)"
191,191,737,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,3814.1600000000108,13.119813223180225,0.0,"LINESTRING (-88.34229905301115 41.74518647967281, -88.33039355336152 41.754188705899026)"
192,192,738,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,1246.0699999999924,13.119813223180225,0.0,"LINESTRING (-88.16014490837183 42.46086346465693, -88.1482394087222 42.46986569088315)"
193,193,739,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,153.89999999997963,13.119813223180225,0.0,"LINESTRING (-88.0363277120157 42.47886791710936, -88.02442221236608 42.48787014333558)"
194,194,740,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,1290.2300000000032,13.119813223180225,0.0,"LINESTRING (-88.09585521026385 42.47706747186412, -88.08394971061422 42.48606969809033)"
195,195,741,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,898.9000000000524,13.119813223180225,0.0,"LINESTRING (-88.03513716205075 42.43925812171402, -88.02323166240112 42.448260347940234)"
196,196,742,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,726.609999999986,13.119813223180225,0.0,"LINESTRING (-88.091093010404 42.43835789909139, -88.07918751075437 42.44736012531761)"
197,197,743,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,736.439999999995,13.119813223180225,0.0,"LINESTRING (-87.9470364646435 42.45996324203431, -87.93513096499387 42.46896546826053)"
198,198,744,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,2458.040000000052,13.119813223180225,0.0,"LINESTRING (-87.8446491676567 42.47796769448674, -87.83274366800707 42.48696992071296)"
199,199,745,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,2992.5900000000547,13.119813223180225,0.0,"LINESTRING (-87.84583971762166 42.43835789909139, -87.83393421797203 42.44736012531761)"
200,200,746,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,2581.699999999968,13.119813223180225,0.0,"LINESTRING (-88.15657325847695 42.375342315507886, -88.14466775882732 42.3843445417341)"
201,201,747,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,1119.270000000004,13.119813223180225,0.0,"LINESTRING (-88.03394661208578 42.394246990582936, -88.02204111243616 42.40324921680915)"
202,202,748,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,1663.5299999999697,13.119813223180225,0.0,"LINESTRING (-88.09347411033391 42.394246990582936, -88.0815686106843 42.40324921680915)"
203,203,749,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,1544.7900000000445,13.119813223180225,0.0,"LINESTRING (-88.03394661208578 42.35283674994235, -88.02204111243616 42.36183897616856)"
204,204,750,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,1974.1599999999453,13.119813223180225,0.0,"LINESTRING (-88.09347411033391 42.35193652731972, -88.0815686106843 42.36093875354594)"
205,205,751,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,2040.229999999996,13.119813223180225,0.0,"LINESTRING (-87.91608216555447 42.3924465453377, -87.90417666590484 42.40144877156391)"
206,206,752,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,708.4000000000015,13.119813223180225,0.0,"LINESTRING (-87.9756096638026 42.394246990582936, -87.96370416415297 42.40324921680915)"
207,207,753,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,2007.8499999999403,13.119813223180225,0.0,"LINESTRING (-87.91846326548439 42.35193652731972, -87.90655776583476 42.36093875354594)"
208,208,754,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,1498.439999999966,13.119813223180225,0.0,"LINESTRING (-87.97799076373254 42.35283674994235, -87.9660852640829 42.36183897616856)"
209,209,755,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,4461.609999999986,13.119813223180225,0.0,"LINESTRING (-87.8446491676567 42.39514721320556, -87.83274366800707 42.40414943943178)"
210,210,756,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,6121.120000000075,13.119813223180225,0.0,"LINESTRING (-87.8541735673764 42.35283674994235, -87.84226806772678 42.36183897616856)"
211,211,757,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,2102.280000000028,13.119813223180225,0.0,"LINESTRING (-88.15895435840687 42.2880207211136, -88.14704885875724 42.29702294733981)"
212,212,758,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,502.12000000002445,13.119813223180225,0.0,"LINESTRING (-88.03513716205075 42.30872584143389, -88.02323166240112 42.317728067660106)"
213,213,759,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,126.52000000004045,13.119813223180225,0.0,"LINESTRING (-88.09228356036895 42.30872584143389, -88.08037806071933 42.317728067660106)"
214,214,760,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,1431.5499999999884,13.119813223180225,0.0,"LINESTRING (-88.03513716205075 42.262814487680195, -88.02323166240112 42.27181671390641)"
215,215,761,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,206.3799999999901,13.119813223180225,0.0,"LINESTRING (-88.09228356036895 42.26551515554806, -88.08037806071933 42.274517381774274)"
216,216,762,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,1295.570000000007,13.119813223180225,0.0,"LINESTRING (-87.91965381544935 42.30782561881127, -87.90774831579972 42.31682784503749)"
217,217,763,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,1746.9000000000233,13.119813223180225,0.0,"LINESTRING (-87.97680021376758 42.306925396188646, -87.96489471411795 42.31592762241486)"
218,218,764,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,1363.279999999977,13.119813223180225,0.0,"LINESTRING (-87.91846326548439 42.2673156007933, -87.90655776583476 42.27631782701952)"
219,219,765,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,4045.680000000044,13.119813223180225,0.0,"LINESTRING (-87.97799076373254 42.26461493292544, -87.9660852640829 42.273617159151655)"
220,220,766,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,4393.470000000052,13.119813223180225,0.0,"LINESTRING (-87.86131686716618 42.30782561881127, -87.84941136751655 42.31682784503749)"
221,221,767,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,2514.070000000029,13.119813223180225,0.0,"LINESTRING (-87.8541735673764 42.262814487680195, -87.84226806772678 42.27181671390641)"
222,222,768,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,2874.949999999997,13.119813223180225,0.0,"LINESTRING (-88.15895435840687 42.201599349341926, -88.14704885875724 42.21060157556814)"
223,223,769,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,857.3199999999997,13.119813223180225,0.0,"LINESTRING (-88.0363277120157 42.2214042470396, -88.02442221236608 42.230406473265816)"
224,224,770,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,1427.0700000000215,13.119813223180225,0.0,"LINESTRING (-88.09228356036895 42.22230446966223, -88.08037806071933 42.23130669588844)"
225,225,771,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,1073.8499999999622,13.119813223180225,0.0,"LINESTRING (-88.03394661208578 42.17909378377639, -88.02204111243616 42.1880960100026)"
226,226,772,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,2127.0500000000247,13.119813223180225,0.0,"LINESTRING (-88.09228356036895 42.176393115908525, -88.08037806071933 42.18539534213474)"
227,227,773,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,1039.2600000000311,13.119813223180225,0.0,"LINESTRING (-87.91727271551943 42.2214042470396, -87.9053672158698 42.230406473265816)"
228,228,774,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,2222.6800000000585,13.119813223180225,0.0,"LINESTRING (-87.97680021376758 42.22230446966223, -87.96489471411795 42.23130669588844)"
229,229,775,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,2352.999999999971,13.119813223180225,0.0,"LINESTRING (-87.91846326548439 42.17999400639901, -87.90655776583476 42.18899623262523)"
230,230,776,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,3012.1499999999796,13.119813223180225,0.0,"LINESTRING (-87.97680021376758 42.17999400639901, -87.96489471411795 42.18899623262523)"
231,231,777,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,3206.530000000006,13.119813223180225,0.0,"LINESTRING (-87.84703026758662 42.21960380179436, -87.83512476793699 42.22860602802058)"
232,232,778,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,3918.5400000000227,13.119813223180225,0.0,"LINESTRING (-87.80417046884796 42.17999400639901, -87.79226496919833 42.18899623262523)"
233,233,779,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,4034.170000000049,13.119813223180225,0.0,"LINESTRING (-87.86131686716618 42.17729333853114, -87.84941136751655 42.18629556475736)"
234,234,780,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,946.6499999999432,13.119813223180225,0.0,"LINESTRING (-88.63755544432192 42.45996324203431, -88.62564994467229 42.46896546826053)"
235,235,781,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,242.09999999999127,13.119813223180225,0.0,"LINESTRING (-88.52207209772052 42.45906301941169, -88.5101665980709 42.4680652456379)"
236,236,782,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,372.76000000002387,13.119813223180225,0.0,"LINESTRING (-88.40896985104906 42.45726257416645, -88.39706435139944 42.466264800392665)"
237,237,783,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,818.4699999999866,13.119813223180225,0.0,"LINESTRING (-88.29229595448271 42.45816279678907, -88.28039045483308 42.46716502301528)"
238,238,784,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,302.220000000023,13.119813223180225,0.0,"LINESTRING (-88.21610075672508 42.46086346465693, -88.20419525707547 42.46986569088315)"
239,239,785,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,536.3299999999799,13.119813223180225,0.0,"LINESTRING (-88.63755544432192 42.375342315507886, -88.62564994467229 42.3843445417341)"
240,240,786,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,339.3199999999997,13.119813223180225,0.0,"LINESTRING (-88.52326264768548 42.375342315507886, -88.51135714803586 42.3843445417341)"
241,241,787,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,1210.350000000064,13.119813223180225,0.0,"LINESTRING (-88.40896985104906 42.375342315507886, -88.39706435139944 42.3843445417341)"
242,242,788,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,365.5599999999904,13.119813223180225,0.0,"LINESTRING (-88.2637227553236 42.39334676796032, -88.25181725567397 42.40234899418653)"
243,243,789,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,617.4300000000003,13.119813223180225,0.0,"LINESTRING (-88.32086915364181 42.394246990582936, -88.3089636539922 42.40324921680915)"
244,244,790,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,1914.5899999999747,13.119813223180225,0.0,"LINESTRING (-88.2637227553236 42.35283674994235, -88.25181725567397 42.36183897616856)"
245,245,791,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,907.9600000000428,13.119813223180225,0.0,"LINESTRING (-88.32086915364181 42.35193652731972, -88.3089636539922 42.36093875354594)"
246,246,792,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,1198.4499999999607,13.119813223180225,0.0,"LINESTRING (-88.21610075672508 42.375342315507886, -88.20419525707547 42.3843445417341)"
247,247,793,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,1054.2500000000146,13.119813223180225,0.0,"LINESTRING (-88.63636489435696 42.28982116635884, -88.62445939470733 42.29882339258506)"
248,248,794,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,377.99000000000524,13.119813223180225,0.0,"LINESTRING (-88.52326264768548 42.288920943736215, -88.51135714803586 42.29792316996243)"
249,249,795,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,2428.9800000000396,13.119813223180225,0.0,"LINESTRING (-88.4077793010841 42.2880207211136, -88.39587380143448 42.29702294733981)"
250,250,796,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,614.4599999999627,13.119813223180225,0.0,"LINESTRING (-88.2637227553236 42.30872584143389, -88.25181725567397 42.317728067660106)"
251,251,797,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,284.22000000000844,13.119813223180225,0.0,"LINESTRING (-88.32325025357174 42.306925396188646, -88.31134475392211 42.31592762241486)"
